State,Year,Facility_Type,Count,Facility_Details
RAJASTHAN,2021,Teletherapy Service,20,"[{""name"": ""Teletherapy Service_Rajasthan_2021_0"", ""beds"": 128, ""psychiatrists"": 4, ""counselors"": 8}, {""name"": ""Teletherapy Service_Rajasthan_2021_1"", ""beds"": 88, ""psychiatrists"": 4, ""counselors"": 17}, {""name"": ""Teletherapy Service_Rajasthan_2021_2"", ""beds"": 31, ""psychiatrists"": 2, ""counselors"": 9}, {""name"": ""Teletherapy Service_Rajasthan_2021_3"", ""beds"": 103, ""psychiatrists"": 1, ""counselors"": 10}]"
RAJASTHAN,2022,Hospital,30,"[{""name"": ""Hospital_Rajasthan_2022_0"", ""beds"": 145, ""psychiatrists"": 0, ""counselors"": 16}]"
Rajasthan,2022,Mental Health Clinic,7,"[{'name': 'Mental Health Clinic_Rajasthan_2022_0', 'beds': 137, 'psychiatrists': 1, 'counselors': 6}, {'name': 'Mental Health Clinic_Rajasthan_2022_1', 'beds': 92, 'psychiatrists': 5, 'counselors': 17}, {'name': 'Mental Health Clinic_Rajasthan_2022_2', 'beds': 166, 'psychiatrists': 1, 'counselors': 0}, {'name': 'Mental Health Clinic_Rajasthan_2022_3', 'beds': 175, 'psychiatrists': 10, 'counselors': 7}]"
Rajasthan,2022,Rehab Center,34,"[{""name"": ""Rehab Center_Rajasthan_2022_0"", ""beds"": 0, ""psychiatrists"": 3, ""counselors"": 5}, {""name"": ""Rehab Center_Rajasthan_2022_1"", ""beds"": 163, ""psychiatrists"": 5, ""counselors"": 9}, {""name"": ""Rehab Center_Rajasthan_2022_2"", ""beds"": 42, ""psychiatrists"": 8, ""counselors"": 13}, {""name"": ""Rehab Center_Rajasthan_2022_3"", ""beds"": 194, ""psychiatrists"": 4, ""counselors"": 20}]"
RAJASTHAN,2022,NGO Center,18,"[{""name"": ""NGO Center_Rajasthan_2022_0"", ""beds"": 199, ""psychiatrists"": 6, ""counselors"": 20}, {""name"": ""NGO Center_Rajasthan_2022_1"", ""beds"": 110, ""psychiatrists"": 10, ""counselors"": 2}, {""name"": ""NGO Center_Rajasthan_2022_2"", ""beds"": 75, ""psychiatrists"": 2, ""counselors"": 10}]"
RAJASTHAN,2022,Teletherapy Service,19,
PUNJAB,2010,Hospital,18,
Punjab,2010,Mental Health Clinic,34,"[{""name"": ""Mental Health Clinic_Punjab_2010_0"", ""beds"": 0, ""psychiatrists"": 2, ""counselors"": 9}, {""name"": ""Mental Health Clinic_Punjab_2010_1"", ""beds"": 117, ""psychiatrists"": 1, ""counselors"": 11}]"
Punjab,2010,Rehab Center,15,
Punjab,2010,NGO Center,29,"[{""name"": ""NGO Center_Punjab_2010_0"", ""beds"": 147, ""psychiatrists"": 5, ""counselors"": 6}, {""name"": ""NGO Center_Punjab_2010_1"", ""beds"": 102, ""psychiatrists"": 8, ""counselors"": 19}, {""name"": ""NGO Center_Punjab_2010_2"", ""beds"": 38, ""psychiatrists"": 2, ""counselors"": 5}]"
Punjab,2010,Teletherapy Service,33,"[{'name': 'Teletherapy Service_Punjab_2010_0', 'beds': 200, 'psychiatrists': 2, 'counselors': 12}]"
punjab,2011,Hospital,29,"[{""name"": ""Hospital_Punjab_2011_0"", ""beds"": 164, ""psychiatrists"": 8, ""counselors"": 16}, {""name"": ""Hospital_Punjab_2011_1"", ""beds"": 16, ""psychiatrists"": 3, ""counselors"": 11}]"
Punjab,2011,Mental Health Clinic,39,
Punjab,2011,Rehab Center,22,"[{""name"": ""Rehab Center_Punjab_2011_0"", ""beds"": 194, ""psychiatrists"": 5, ""counselors"": 10}, {""name"": ""Rehab Center_Punjab_2011_1"", ""beds"": 144, ""psychiatrists"": 0, ""counselors"": 1}, {""name"": ""Rehab Center_Punjab_2011_2"", ""beds"": 151, ""psychiatrists"": 5, ""counselors"": 6}, {""name"": ""Rehab Center_Punjab_2011_3"", ""beds"": 148, ""psychiatrists"": 8, ""counselors"": 9}]"
punjab,2011,NGO Center,18,"[{""name"": ""NGO Center_Punjab_2011_0"", ""beds"": 15, ""psychiatrists"": 3, ""counselors"": 9}, {""name"": ""NGO Center_Punjab_2011_1"", ""beds"": 0, ""psychiatrists"": 5, ""counselors"": 4}, {""name"": ""NGO Center_Punjab_2011_2"", ""beds"": 175, ""psychiatrists"": 9, ""counselors"": 8}]"
Punjab,2011,Teletherapy Service,21,
Punjab,2012,Hospital,49,"[{'name': 'Hospital_Punjab_2012_0', 'beds': 100, 'psychiatrists': 6, 'counselors': 5}]"
Punjab,2012,Mental Health Clinic,14,
Punjab,2012,Rehab Center,38,"[{'name': 'Rehab Center_Punjab_2012_0', 'beds': 41, 'psychiatrists': 1, 'counselors': 11}, {'name': 'Rehab Center_Punjab_2012_1', 'beds': 101, 'psychiatrists': 10, 'counselors': 0}]"
Punjab,2012,NGO Center,14,"[{'name': 'NGO Center_Punjab_2012_0', 'beds': 170, 'psychiatrists': 2, 'counselors': 13}, {'name': 'NGO Center_Punjab_2012_1', 'beds': 144, 'psychiatrists': 0, 'counselors': 18}]"
punjab,2012,Teletherapy Service,23,"[{""name"": ""Teletherapy Service_Punjab_2012_0"", ""beds"": 128, ""psychiatrists"": 4, ""counselors"": 2}, {""name"": ""Teletherapy Service_Punjab_2012_1"", ""beds"": 27, ""psychiatrists"": 9, ""counselors"": 18}]"
Punjab,2013,Hospital,50,"[{""name"": ""Hospital_Punjab_2013_0"", ""beds"": 58, ""psychiatrists"": 3, ""counselors"": 16}, {""name"": ""Hospital_Punjab_2013_1"", ""beds"": 113, ""psychiatrists"": 9, ""counselors"": 7}, {""name"": ""Hospital_Punjab_2013_2"", ""beds"": 55, ""psychiatrists"": 2, ""counselors"": 7}]"
Punjab,2013,Mental Health Clinic,46,
Punjab,2013,Rehab Center,31,"[{""name"": ""Rehab Center_Punjab_2013_0"", ""beds"": 160, ""psychiatrists"": 6, ""counselors"": 8}]"
PUNJAB,2013,NGO Center,10,
Punjab,2013,Teletherapy Service,5,
Punjab,2014,Hospital,18,"[{""name"": ""Hospital_Punjab_2014_0"", ""beds"": 118, ""psychiatrists"": 9, ""counselors"": 12}]"
PUNJAB,2014,Mental Health Clinic,17,"[{'name': 'Mental Health Clinic_Punjab_2014_0', 'beds': 125, 'psychiatrists': 8, 'counselors': 4}, {'name': 'Mental Health Clinic_Punjab_2014_1', 'beds': 117, 'psychiatrists': 10, 'counselors': 16}, {'name': 'Mental Health Clinic_Punjab_2014_2', 'beds': 114, 'psychiatrists': 3, 'counselors': 10}, {'name': 'Mental Health Clinic_Punjab_2014_3', 'beds': 138, 'psychiatrists': 10, 'counselors': 13}]"
Punjab,2014,Rehab Center,13,"[{""name"": ""Rehab Center_Punjab_2014_0"", ""beds"": 96, ""psychiatrists"": 3, ""counselors"": 1}, {""name"": ""Rehab Center_Punjab_2014_1"", ""beds"": 106, ""psychiatrists"": 2, ""counselors"": 14}, {""name"": ""Rehab Center_Punjab_2014_2"", ""beds"": 116, ""psychiatrists"": 7, ""counselors"": 20}, {""name"": ""Rehab Center_Punjab_2014_3"", ""beds"": 130, ""psychiatrists"": 9, ""counselors"": 5}, {""name"": ""Rehab Center_Punjab_2014_4"", ""beds"": 140, ""psychiatrists"": 3, ""counselors"": 17}]"
Punjab,2014,NGO Center,20,"[{""name"": ""NGO Center_Punjab_2014_0"", ""beds"": 35, ""psychiatrists"": 3, ""counselors"": 3}, {""name"": ""NGO Center_Punjab_2014_1"", ""beds"": 187, ""psychiatrists"": 1, ""counselors"": 12}, {""name"": ""NGO Center_Punjab_2014_2"", ""beds"": 95, ""psychiatrists"": 6, ""counselors"": 19}]"
Punjab,2014,Teletherapy Service,31,"[{'name': 'Teletherapy Service_Punjab_2014_0', 'beds': 103, 'psychiatrists': 10, 'counselors': 20}, {'name': 'Teletherapy Service_Punjab_2014_1', 'beds': 150, 'psychiatrists': 9, 'counselors': 2}, {'name': 'Teletherapy Service_Punjab_2014_2', 'beds': 115, 'psychiatrists': 9, 'counselors': 2}, {'name': 'Teletherapy Service_Punjab_2014_3', 'beds': 199, 'psychiatrists': 6, 'counselors': 8}]"
Punjab,2015,Hospital,6,
PUNJAB,2015,Mental Health Clinic,28,"[{""name"": ""Mental Health Clinic_Punjab_2015_0"", ""beds"": 165, ""psychiatrists"": 8, ""counselors"": 12}]"
PUNJAB,2015,Rehab Center,22,"[{'name': 'Rehab Center_Punjab_2015_0', 'beds': 111, 'psychiatrists': 5, 'counselors': 19}, {'name': 'Rehab Center_Punjab_2015_1', 'beds': 56, 'psychiatrists': 9, 'counselors': 20}, {'name': 'Rehab Center_Punjab_2015_2', 'beds': 105, 'psychiatrists': 2, 'counselors': 2}]"
Punjab,2015,NGO Center,47,"[{""name"": ""NGO Center_Punjab_2015_0"", ""beds"": 148, ""psychiatrists"": 1, ""counselors"": 12}, {""name"": ""NGO Center_Punjab_2015_1"", ""beds"": 175, ""psychiatrists"": 1, ""counselors"": 12}]"
PUNJAB,2015,Teletherapy Service,26,"[{""name"": ""Teletherapy Service_Punjab_2015_0"", ""beds"": 22, ""psychiatrists"": 8, ""counselors"": 4}, {""name"": ""Teletherapy Service_Punjab_2015_1"", ""beds"": 57, ""psychiatrists"": 9, ""counselors"": 5}, {""name"": ""Teletherapy Service_Punjab_2015_2"", ""beds"": 65, ""psychiatrists"": 5, ""counselors"": 14}, {""name"": ""Teletherapy Service_Punjab_2015_3"", ""beds"": 103, ""psychiatrists"": 4, ""counselors"": 18}]"
PUNJAB,2016,Hospital,38,"[{""name"": ""Hospital_Punjab_2016_0"", ""beds"": 10, ""psychiatrists"": 6, ""counselors"": 14}]"
Punjab,2016,Mental Health Clinic,34,"[{'name': 'Mental Health Clinic_Punjab_2016_0', 'beds': 127, 'psychiatrists': 3, 'counselors': 11}, {'name': 'Mental Health Clinic_Punjab_2016_1', 'beds': 192, 'psychiatrists': 9, 'counselors': 20}]"
punjab,2016,Rehab Center,42,"[{""name"": ""Rehab Center_Punjab_2016_0"", ""beds"": 109, ""psychiatrists"": 5, ""counselors"": 11}, {""name"": ""Rehab Center_Punjab_2016_1"", ""beds"": 86, ""psychiatrists"": 1, ""counselors"": 0}, {""name"": ""Rehab Center_Punjab_2016_2"", ""beds"": 100, ""psychiatrists"": 1, ""counselors"": 2}, {""name"": ""Rehab Center_Punjab_2016_3"", ""beds"": 110, ""psychiatrists"": 3, ""counselors"": 17}, {""name"": ""Rehab Center_Punjab_2016_4"", ""beds"": 146, ""psychiatrists"": 4, ""counselors"": 8}]"
PUNJAB,2016,NGO Center,7,"[{""name"": ""NGO Center_Punjab_2016_0"", ""beds"": 166, ""psychiatrists"": 0, ""counselors"": 5}]"
Punjab,2016,Teletherapy Service,29,"[{""name"": ""Teletherapy Service_Punjab_2016_0"", ""beds"": 34, ""psychiatrists"": 6, ""counselors"": 3}, {""name"": ""Teletherapy Service_Punjab_2016_1"", ""beds"": 47, ""psychiatrists"": 10, ""counselors"": 17}, {""name"": ""Teletherapy Service_Punjab_2016_2"", ""beds"": 183, ""psychiatrists"": 10, ""counselors"": 16}, {""name"": ""Teletherapy Service_Punjab_2016_3"", ""beds"": 35, ""psychiatrists"": 2, ""counselors"": 15}, {""name"": ""Teletherapy Service_Punjab_2016_4"", ""beds"": 200, ""psychiatrists"": 5, ""counselors"": 6}]"
Punjab,2017,Hospital,45,"[{""name"": ""Hospital_Punjab_2017_0"", ""beds"": 100, ""psychiatrists"": 1, ""counselors"": 5}]"
Punjab,2017,Mental Health Clinic,3,"[{""name"": ""Mental Health Clinic_Punjab_2017_0"", ""beds"": 187, ""psychiatrists"": 7, ""counselors"": 12}, {""name"": ""Mental Health Clinic_Punjab_2017_1"", ""beds"": 76, ""psychiatrists"": 7, ""counselors"": 12}, {""name"": ""Mental Health Clinic_Punjab_2017_2"", ""beds"": 169, ""psychiatrists"": 7, ""counselors"": 4}, {""name"": ""Mental Health Clinic_Punjab_2017_3"", ""beds"": 161, ""psychiatrists"": 2, ""counselors"": 9}, {""name"": ""Mental Health Clinic_Punjab_2017_4"", ""beds"": 88, ""psychiatrists"": 4, ""counselors"": 16}]"
PUNJAB,2017,Rehab Center,34,"[{""name"": ""Rehab Center_Punjab_2017_0"", ""beds"": 128, ""psychiatrists"": 3, ""counselors"": 1}, {""name"": ""Rehab Center_Punjab_2017_1"", ""beds"": 172, ""psychiatrists"": 1, ""counselors"": 6}]"
Punjab,2017,NGO Center,15,"[{""name"": ""NGO Center_Punjab_2017_0"", ""beds"": 86, ""psychiatrists"": 10, ""counselors"": 7}, {""name"": ""NGO Center_Punjab_2017_1"", ""beds"": 178, ""psychiatrists"": 7, ""counselors"": 11}]"
punjab,2017,Teletherapy Service,39,
PUNJAB,2018,Hospital,16,
Punjab,2018,Mental Health Clinic,14,
Punjab,2018,Rehab Center,35,"[{""name"": ""Rehab Center_Punjab_2018_0"", ""beds"": 54, ""psychiatrists"": 7, ""counselors"": 18}]"
punjab,2018,NGO Center,47,
punjab,2018,Teletherapy Service,41,"[{""name"": ""Teletherapy Service_Punjab_2018_0"", ""beds"": 101, ""psychiatrists"": 7, ""counselors"": 5}, {""name"": ""Teletherapy Service_Punjab_2018_1"", ""beds"": 22, ""psychiatrists"": 1, ""counselors"": 3}, {""name"": ""Teletherapy Service_Punjab_2018_2"", ""beds"": 51, ""psychiatrists"": 2, ""counselors"": 0}, {""name"": ""Teletherapy Service_Punjab_2018_3"", ""beds"": 140, ""psychiatrists"": 1, ""counselors"": 10}]"
Punjab,2019,Hospital,1,
Punjab,2019,Mental Health Clinic,44,"[{'name': 'Mental Health Clinic_Punjab_2019_0', 'beds': 131, 'psychiatrists': 4, 'counselors': 13}, {'name': 'Mental Health Clinic_Punjab_2019_1', 'beds': 138, 'psychiatrists': 7, 'counselors': 7}, {'name': 'Mental Health Clinic_Punjab_2019_2', 'beds': 113, 'psychiatrists': 5, 'counselors': 13}]"
punjab,2019,Rehab Center,19,"[{""name"": ""Rehab Center_Punjab_2019_0"", ""beds"": 49, ""psychiatrists"": 10, ""counselors"": 14}, {""name"": ""Rehab Center_Punjab_2019_1"", ""beds"": 167, ""psychiatrists"": 5, ""counselors"": 8}, {""name"": ""Rehab Center_Punjab_2019_2"", ""beds"": 194, ""psychiatrists"": 7, ""counselors"": 8}, {""name"": ""Rehab Center_Punjab_2019_3"", ""beds"": 1, ""psychiatrists"": 1, ""counselors"": 9}, {""name"": ""Rehab Center_Punjab_2019_4"", ""beds"": 12, ""psychiatrists"": 5, ""counselors"": 20}]"
PUNJAB,2019,NGO Center,14,"[{'name': 'NGO Center_Punjab_2019_0', 'beds': 100, 'psychiatrists': 3, 'counselors': 11}]"
Punjab,2019,Teletherapy Service,27,
PUNJAB,2020,Hospital,50,"[{'name': 'Hospital_Punjab_2020_0', 'beds': 122, 'psychiatrists': 6, 'counselors': 7}, {'name': 'Hospital_Punjab_2020_1', 'beds': 6, 'psychiatrists': 3, 'counselors': 5}, {'name': 'Hospital_Punjab_2020_2', 'beds': 126, 'psychiatrists': 1, 'counselors': 16}]"
PUNJAB,2020,Mental Health Clinic,29,"[{'name': 'Mental Health Clinic_Punjab_2020_0', 'beds': 177, 'psychiatrists': 0, 'counselors': 14}, {'name': 'Mental Health Clinic_Punjab_2020_1', 'beds': 166, 'psychiatrists': 0, 'counselors': 17}]"
punjab,2020,Rehab Center,39,
Punjab,2020,NGO Center,21,
Punjab,2020,Teletherapy Service,29,"[{""name"": ""Teletherapy Service_Punjab_2020_0"", ""beds"": 130, ""psychiatrists"": 0, ""counselors"": 19}]"
Punjab,2021,Hospital,17,"[{""name"": ""Hospital_Punjab_2021_0"", ""beds"": 193, ""psychiatrists"": 3, ""counselors"": 14}, {""name"": ""Hospital_Punjab_2021_1"", ""beds"": 17, ""psychiatrists"": 1, ""counselors"": 4}, {""name"": ""Hospital_Punjab_2021_2"", ""beds"": 151, ""psychiatrists"": 0, ""counselors"": 12}, {""name"": ""Hospital_Punjab_2021_3"", ""beds"": 60, ""psychiatrists"": 1, ""counselors"": 8}]"
Punjab,2021,Mental Health Clinic,19,"[{""name"": ""Mental Health Clinic_Punjab_2021_0"", ""beds"": 148, ""psychiatrists"": 4, ""counselors"": 4}]"
Punjab,2021,Rehab Center,41,"[{""name"": ""Rehab Center_Punjab_2021_0"", ""beds"": 22, ""psychiatrists"": 3, ""counselors"": 16}, {""name"": ""Rehab Center_Punjab_2021_1"", ""beds"": 163, ""psychiatrists"": 2, ""counselors"": 9}]"
punjab,2021,NGO Center,14,
PUNJAB,2021,Teletherapy Service,18,
Punvab,2022,Hospital,2,"[{'name': 'Hospital_Punjab_2022_0', 'beds': 79, 'psychiatrists': 4, 'counselors': 0}, {'name': 'Hospital_Punjab_2022_1', 'beds': 60, 'psychiatrists': 0, 'counselors': 4}, {'name': 'Hospital_Punjab_2022_2', 'beds': 5, 'psychiatrists': 5, 'counselors': 11}, {'name': 'Hospital_Punjab_2022_3', 'beds': 154, 'psychiatrists': 4, 'counselors': 4}]"
Punjab,2022,Mental Health Clinic,37,"[{""name"": ""Mental Health Clinic_Punjab_2022_0"", ""beds"": 57, ""psychiatrists"": 3, ""counselors"": 4}, {""name"": ""Mental Health Clinic_Punjab_2022_1"", ""beds"": 14, ""psychiatrists"": 3, ""counselors"": 3}]"
punjab,2022,Rehab Center,41,"[{""name"": ""Rehab Center_Punjab_2022_0"", ""beds"": 39, ""psychiatrists"": 3, ""counselors"": 4}, {""name"": ""Rehab Center_Punjab_2022_1"", ""beds"": 16, ""psychiatrists"": 1, ""counselors"": 7}]"
Punjab,2022,NGO Center,47,"[{""name"": ""NGO Center_Punjab_2022_0"", ""beds"": 78, ""psychiatrists"": 4, ""counselors"": 2}]"
Punjab,2022,Teletherapy Service,31,"[{""name"": ""Teletherapy Service_Punjab_2022_0"", ""beds"": 47, ""psychiatrists"": 10, ""counselors"": 6}, {""name"": ""Teletherapy Service_Punjab_2022_1"", ""beds"": 61, ""psychiatrists"": 10, ""counselors"": 19}, {""name"": ""Teletherapy Service_Punjab_2022_2"", ""beds"": 182, ""psychiatrists"": 3, ""counselors"": 19}, {""name"": ""Teletherapy Service_Punjab_2022_3"", ""beds"": 150, ""psychiatrists"": 2, ""counselors"": 11}]"
Haryana,2010,Hospital,6,"[{""name"": ""Hospital_Haryana_2010_0"", ""beds"": 24, ""psychiatrists"": 9, ""counselors"": 5}, {""name"": ""Hospital_Haryana_2010_1"", ""beds"": 4, ""psychiatrists"": 3, ""counselors"": 13}, {""name"": ""Hospital_Haryana_2010_2"", ""beds"": 92, ""psychiatrists"": 8, ""counselors"": 8}]"
HARYANA,2010,Mental Health Clinic,22,
Haryana,2010,Rehab Center,25,
Haryana,2010,NGO Center,5,"[{""name"": ""NGO Center_Haryana_2010_0"", ""beds"": 56, ""psychiatrists"": 2, ""counselors"": 5}, {""name"": ""NGO Center_Haryana_2010_1"", ""beds"": 180, ""psychiatrists"": 3, ""counselors"": 6}, {""name"": ""NGO Center_Haryana_2010_2"", ""beds"": 183, ""psychiatrists"": 1, ""counselors"": 13}, {""name"": ""NGO Center_Haryana_2010_3"", ""beds"": 128, ""psychiatrists"": 8, ""counselors"": 16}, {""name"": ""NGO Center_Haryana_2010_4"", ""beds"": 93, ""psychiatrists"": 1, ""counselors"": 3}]"
Haryana,2010,Teletherapy Service,23,"[{""name"": ""Teletherapy Service_Haryana_2010_0"", ""beds"": 172, ""psychiatrists"": 9, ""counselors"": 4}, {""name"": ""Teletherapy Service_Haryana_2010_1"", ""beds"": 122, ""psychiatrists"": 6, ""counselors"": 20}]"
HARYANA,2011,Hospital,13,"[{""name"": ""Hospital_Haryana_2011_0"", ""beds"": 7, ""psychiatrists"": 0, ""counselors"": 16}, {""name"": ""Hospital_Haryana_2011_1"", ""beds"": 193, ""psychiatrists"": 6, ""counselors"": 18}]"
Haryana,2011,Mental Health Clinic,23,"[{""name"": ""Mental Health Clinic_Haryana_2011_0"", ""beds"": 83, ""psychiatrists"": 3, ""counselors"": 4}, {""name"": ""Mental Health Clinic_Haryana_2011_1"", ""beds"": 179, ""psychiatrists"": 0, ""counselors"": 6}, {""name"": ""Mental Health Clinic_Haryana_2011_2"", ""beds"": 132, ""psychiatrists"": 4, ""counselors"": 6}]"
Haryana,2011,Rehab Center,36,"[{""name"": ""Rehab Center_Haryana_2011_0"", ""beds"": 69, ""psychiatrists"": 3, ""counselors"": 9}, {""name"": ""Rehab Center_Haryana_2011_1"", ""beds"": 77, ""psychiatrists"": 1, ""counselors"": 14}, {""name"": ""Rehab Center_Haryana_2011_2"", ""beds"": 139, ""psychiatrists"": 8, ""counselors"": 20}]"
HARYANA,2011,NGO Center,46,"[{""name"": ""NGO Center_Haryana_2011_0"", ""beds"": 47, ""psychiatrists"": 1, ""counselors"": 0}, {""name"": ""NGO Center_Haryana_2011_1"", ""beds"": 115, ""psychiatrists"": 1, ""counselors"": 8}, {""name"": ""NGO Center_Haryana_2011_2"", ""beds"": 159, ""psychiatrists"": 1, ""counselors"": 17}, {""name"": ""NGO Center_Haryana_2011_3"", ""beds"": 38, ""psychiatrists"": 3, ""counselors"": 17}]"
Haryana,2011,Teletherapy Service,43,
Haryana,2012,Hospital,3,
HARYANA,2012,Mental Health Clinic,20,"[{""name"": ""Mental Health Clinic_Haryana_2012_0"", ""beds"": 77, ""psychiatrists"": 7, ""counselors"": 7}, {""name"": ""Mental Health Clinic_Haryana_2012_1"", ""beds"": 152, ""psychiatrists"": 4, ""counselors"": 1}, {""name"": ""Mental Health Clinic_Haryana_2012_2"", ""beds"": 97, ""psychiatrists"": 1, ""counselors"": 13}, {""name"": ""Mental Health Clinic_Haryana_2012_3"", ""beds"": 77, ""psychiatrists"": 8, ""counselors"": 3}, {""name"": ""Mental Health Clinic_Haryana_2012_4"", ""beds"": 131, ""psychiatrists"": 8, ""counselors"": 18}]"
Haryana,2012,Rehab Center,6,"[{""name"": ""Rehab Center_Haryana_2012_0"", ""beds"": 120, ""psychiatrists"": 7, ""counselors"": 20}, {""name"": ""Rehab Center_Haryana_2012_1"", ""beds"": 40, ""psychiatrists"": 3, ""counselors"": 17}]"
haryana,2012,NGO Center,12,
haryana,2012,Teletherapy Service,30,"[{""name"": ""Teletherapy Service_Haryana_2012_0"", ""beds"": 159, ""psychiatrists"": 3, ""counselors"": 14}, {""name"": ""Teletherapy Service_Haryana_2012_1"", ""beds"": 120, ""psychiatrists"": 10, ""counselors"": 15}]"
Haryana,2013,Hospital,37,"[{""name"": ""Hospital_Haryana_2013_0"", ""beds"": 197, ""psychiatrists"": 2, ""counselors"": 2}, {""name"": ""Hospital_Haryana_2013_1"", ""beds"": 176, ""psychiatrists"": 0, ""counselors"": 8}, {""name"": ""Hospital_Haryana_2013_2"", ""beds"": 123, ""psychiatrists"": 7, ""counselors"": 3}]"
Haryana,2013,Mental Health Clinic,10,"[{""name"": ""Mental Health Clinic_Haryana_2013_0"", ""beds"": 185, ""psychiatrists"": 3, ""counselors"": 7}, {""name"": ""Mental Health Clinic_Haryana_2013_1"", ""beds"": 35, ""psychiatrists"": 4, ""counselors"": 17}, {""name"": ""Mental Health Clinic_Haryana_2013_2"", ""beds"": 41, ""psychiatrists"": 7, ""counselors"": 4}]"
haryana,2013,Rehab Center,34,"[{""name"": ""Rehab Center_Haryana_2013_0"", ""beds"": 12, ""psychiatrists"": 8, ""counselors"": 4}]"
haryana,2013,NGO Center,2,
HARYANA,2013,Teletherapy Service,48,"[{""name"": ""Teletherapy Service_Haryana_2013_0"", ""beds"": 130, ""psychiatrists"": 5, ""counselors"": 6}]"
Haryana,2014,Hospital,19,"[{'name': 'Hospital_Haryana_2014_0', 'beds': 96, 'psychiatrists': 10, 'counselors': 9}, {'name': 'Hospital_Haryana_2014_1', 'beds': 183, 'psychiatrists': 7, 'counselors': 12}, {'name': 'Hospital_Haryana_2014_2', 'beds': 185, 'psychiatrists': 9, 'counselors': 12}, {'name': 'Hospital_Haryana_2014_3', 'beds': 175, 'psychiatrists': 3, 'counselors': 8}]"
Haryana,2014,Mental Health Clinic,21,"[{""name"": ""Mental Health Clinic_Haryana_2014_0"", ""beds"": 113, ""psychiatrists"": 9, ""counselors"": 5}, {""name"": ""Mental Health Clinic_Haryana_2014_1"", ""beds"": 1, ""psychiatrists"": 0, ""counselors"": 17}, {""name"": ""Mental Health Clinic_Haryana_2014_2"", ""beds"": 111, ""psychiatrists"": 8, ""counselors"": 14}, {""name"": ""Mental Health Clinic_Haryana_2014_3"", ""beds"": 41, ""psychiatrists"": 6, ""counselors"": 8}]"
Haryana,2014,Rehab Center,37,"[{""name"": ""Rehab Center_Haryana_2014_0"", ""beds"": 181, ""psychiatrists"": 4, ""counselors"": 6}, {""name"": ""Rehab Center_Haryana_2014_1"", ""beds"": 111, ""psychiatrists"": 10, ""counselors"": 5}, {""name"": ""Rehab Center_Haryana_2014_2"", ""beds"": 115, ""psychiatrists"": 1, ""counselors"": 4}]"
Haryana,2014,NGO Center,19,"[{""name"": ""NGO Center_Haryana_2014_0"", ""beds"": 153, ""psychiatrists"": 1, ""counselors"": 19}, {""name"": ""NGO Center_Haryana_2014_1"", ""beds"": 51, ""psychiatrists"": 2, ""counselors"": 5}]"
