State,Year,Age_Group,Gender,Suicides,Demographics,Notes
andhra pradesh,2020,<18,Female,54,"{""population"": 8392528, ""urban_pct"": 32.27, ""rural_pct"": 52.55, ""median_age"": 25.5}",
Andhra-Pradesh,2020/01,<18,Other,49,"{'population': 15418965, 'urban_pct': 68.23, 'rural_pct': 72.91, 'median_age': 33.9}",
Andhra Pradesh,2020,18-25,Male,64,"{'population': 11008490, 'urban_pct': 46.1, 'rural_pct': 79.73, 'median_age': 35.7}",
Andhra-Pradesh,2020,18-25,Female,58,"{'population': 10182967, 'urban_pct': 49.58, 'rural_pct': 88.43, 'median_age': 35.4}",
Andhra Pradesh,2020,18-25,Other,49,"{'population': 6480493, 'urban_pct': 59.96, 'rural_pct': 20.36, 'median_age': 31.4}",
Andhra Pradesh,2020,26-35,Male,46,"{'population': 15918508, 'urban_pct': 35.06, 'rural_pct': 24.52, 'median_age': 27.3}",
ANDHRA PRADESH,2020,26-35,Female,35,"{""population"": 6132090, ""urban_pct"": 67.47, ""rural_pct"": 70.91, ""median_age"": 28.9}",
Andhra Pradesh,2020,26-35,Other,63,"{'population': 15566952, 'urban_pct': 61.94, 'rural_pct': 21.69, 'median_age': 27.8}",
andhra pradesh,2020,36-45,Male,56,"{'population': 15506652, 'urban_pct': 61.15, 'rural_pct': 45.57, 'median_age': 27.9}",
Andhra Pradesh,2020,36-45,Female,53,"{'population': 5142845, 'urban_pct': 52.34, 'rural_pct': 38.02, 'median_age': 26.5}",
andhra pradesh,2020,36-45,Other,42,"{'population': 19220092, 'urban_pct': 87.74, 'rural_pct': 45.8, 'median_age': 30.7}",
Andhra-Pradesh,2020,46-60,Male,37,"{'population': 10630990, 'urban_pct': 51.6, 'rural_pct': 57.28, 'median_age': 25.9}",
Andhra-Pradesh,2020,46-60,Female,53,"{'population': 835453, 'urban_pct': 72.6, 'rural_pct': 70.13, 'median_age': 32.9}",
Andhra-Pradesh,2020,46-60,Other,57,"{'population': 4193771, 'urban_pct': 26.79, 'rural_pct': 74.72, 'median_age': 35.9}",
andhra pradesh,2020,60+,Male,40,"{'population': 11861986, 'urban_pct': 72.59, 'rural_pct': 60.73, 'median_age': 31.2}",
ANDHRA PRADESH,2020,60+,Female,46,"{'population': 17918016, 'urban_pct': 47.45, 'rural_pct': 29.87, 'median_age': 29.9}",
Andhra-Pradesh,2020,60+,Other,50,"{'population': 161983, 'urban_pct': 57.29, 'rural_pct': 66.62, 'median_age': 29.6}",
AndhraPradesh,2021,<18,Male,47,"{'population': 13817175, 'urban_pct': 33.22, 'rural_pct': 87.97, 'median_age': 26.7}",
AndhraPradesh,2021,<18,Female,46,"{'population': 816169, 'urban_pct': 42.75, 'rural_pct': 72.5, 'median_age': 30.8}",
ANDHRA PRADESH,2021,<18,Other,66,"{'population': 13114061, 'urban_pct': 58.64, 'rural_pct': 29.56, 'median_age': 34.2}",
AndhraPradesh,2021,18-25,Male,47,"{'population': 6753682, 'urban_pct': 42.59, 'rural_pct': 69.49, 'median_age': 34.7}",
andhra pradesh,2021,18-25,Female,64,"{""population"": 8166268, ""urban_pct"": 75.77, ""rural_pct"": 21.9, ""median_age"": 30.0}",
AndhraPradesh,2021,18-25,Other,39,"{'population': 5394099, 'urban_pct': 37.14, 'rural_pct': 39.46, 'median_age': 24.8}",
AndhraPradesh,2021,26-35,Male,51,"{'population': 12979045, 'urban_pct': 24.93, 'rural_pct': 60.8, 'median_age': 27.1}",
andhra pradesh,2021,26-35,Female,43,"{'population': 14764327, 'urban_pct': 53.66, 'rural_pct': 39.18, 'median_age': 27.5}",
AndhraPradesh,2021,26-35,Other,54,"{""population"": 17215095, ""urban_pct"": 64.05, ""rural_pct"": 59.2, ""median_age"": 33.4}",
Andhra-Pradesh,2021,36-45,Male,59,"{""population"": 3800839, ""urban_pct"": 70.54, ""rural_pct"": 64.35, ""median_age"": 31.9}",
andhra pradesh,2021,36-45,Female,49,"{'population': 3308997, 'urban_pct': 43.1, 'rural_pct': 41.44, 'median_age': 29.5}",
AndhraPradesh,2021,36-45,Other,42,"{'population': 14970718, 'urban_pct': 43.15, 'rural_pct': 58.47, 'median_age': 27.1}",
andhra pradesh,2021,46-60,Male,42,"{'population': 7466252, 'urban_pct': 81.61, 'rural_pct': 50.55, 'median_age': 32.6}",
Andhra-Pradesh,2021,46-60,Female,44,"{""population"": 14809331, ""urban_pct"": 67.13, ""rural_pct"": 79.19, ""median_age"": 33.7}",
AndhraPradesh,2021,46-60,Other,42,"{'population': 7697660, 'urban_pct': 21.96, 'rural_pct': 75.18, 'median_age': 27.6}",
Andhra-Pradesh,2021,60+,Male,55,"{'population': 5768014, 'urban_pct': 88.07, 'rural_pct': 44.93, 'median_age': 31.0}",
ANDHRA PRADESH,2021,60+,Female,50,"{'population': 17674024, 'urban_pct': 53.74, 'rural_pct': 56.12, 'median_age': 28.6}",
Andhra Pradesh,2021,60+,Other,38,"{'population': 9388720, 'urban_pct': 62.6, 'rural_pct': 38.99, 'median_age': 25.4}",
andhra pradesh,2022,<18,Male,44,"{""population"": 17636492, ""urban_pct"": 82.87, ""rural_pct"": 38.1, ""median_age"": 28.4}",
AndhraPradesh,2022,<18,Female,39,"{'population': 9159141, 'urban_pct': 58.73, 'rural_pct': 52.57, 'median_age': 32.9}",
Andhra-Pradesh,2022,<18,Other,50,"{'population': 8260509, 'urban_pct': 37.93, 'rural_pct': 38.24, 'median_age': 32.3}",
AndhraPradesh,2022,18-25,Male,44,"{'population': 8967537, 'urban_pct': 58.64, 'rural_pct': 83.6, 'median_age': 26.3}",
andhra pradesh,2022,18-25,Female,48,"{'population': 7020330, 'urban_pct': 35.93, 'rural_pct': 49.0, 'median_age': 31.0}",
Andhra-Pradesh,2022,18-25,Other,52,"{'population': 2501303, 'urban_pct': 33.75, 'rural_pct': 81.85, 'median_age': 25.0}",
AndhraPradesh,2022,26-35,Male,48,"{'population': 372205, 'urban_pct': 60.72, 'rural_pct': 29.72, 'median_age': 25.3}",
andhra pradesh,2022,26-35,Female,51,"{'population': 66613, 'urban_pct': 37.62, 'rural_pct': 61.5, 'median_age': 27.2}",
Andhra Pradesh,2022,26-35,Other,54,"{'population': 10104158, 'urban_pct': 38.49, 'rural_pct': 52.75, 'median_age': 28.1}",
Andhra-Pradesh,2022,36-45,Male,50,"{'population': 6162955, 'urban_pct': 54.13, 'rural_pct': 67.66, 'median_age': 35.7}",
ANDHRA PRADESH,2022,36-45,Female,59,"{'population': 3223174, 'urban_pct': 84.77, 'rural_pct': 58.98, 'median_age': 31.7}",
ANDHRA PRADESH,2022,36-45,Other,51,"{'population': 16886931, 'urban_pct': 41.38, 'rural_pct': 36.35, 'median_age': 29.7}",
Andhra-Pradesh,2022,46-60,Male,52,"{'population': 6489231, 'urban_pct': 73.65, 'rural_pct': 34.99, 'median_age': 34.2}",
ANDHRA PRADESH,2022,46-60,Female,46,"{'population': 14039150, 'urban_pct': 74.58, 'rural_pct': 71.14, 'median_age': 35.2}",
Andhra-Pradesh,2022,46-60,Other,54,"{'population': 11926039, 'urban_pct': 78.05, 'rural_pct': 67.93, 'median_age': 27.7}",
andhra pradesh,2022,60+,Male,48,"{'population': 4745281, 'urban_pct': 88.25, 'rural_pct': 36.31, 'median_age': 24.2}",
AndhraPradesh,2022,60+,Female,43,"{'population': 844535, 'urban_pct': 42.53, 'rural_pct': 34.64, 'median_age': 27.9}",
Andhra Pradesh,2022,60+,Other,48,"{'population': 9242673, 'urban_pct': 27.48, 'rural_pct': 72.98, 'median_age': 27.9}",
Telangana,2008/01,<18,Male,57,"{'population': 13138342, 'urban_pct': 68.15, 'rural_pct': 26.38, 'median_age': 29.8}",
Telangana,2008,<18,Female,49,"{""population"": 11548833, ""urban_pct"": 39.32, ""rural_pct"": 64.14, ""median_age"": 35.1}",
telangana,2008,<18,Other,53,"{'population': 13934064, 'urban_pct': 77.7, 'rural_pct': 28.82, 'median_age': 31.1}",
telangana,2008,18-25,Male,44,"{""population"": 8798282, ""urban_pct"": 58.97, ""rural_pct"": 32.79, ""median_age"": 32.3}",
telangana,2008,18-25,Female,55,"{'population': 12170854, 'urban_pct': 83.36, 'rural_pct': 58.79, 'median_age': 34.6}",
Telangana,2008,18-25,Other,58,"{""population"": 8741464, ""urban_pct"": 37.88, ""rural_pct"": 37.66, ""median_age"": 24.3}",
Telangana,2008,26-35,Male,46,"{'population': 1661655, 'urban_pct': 78.22, 'rural_pct': 85.78, 'median_age': 35.9}",
Telangana,2008,26-35,Female,49,"{'population': 11024648, 'urban_pct': 75.31, 'rural_pct': 55.56, 'median_age': 30.9}",
TELANGANA,2008,26-35,Other,49,"{'population': 17892986, 'urban_pct': 31.08, 'rural_pct': 54.05, 'median_age': 34.2}",
TELANGANA,2008,36-45,Male,48,"{'population': 14510172, 'urban_pct': 77.24, 'rural_pct': 57.4, 'median_age': 34.7}",
telangana,2008/01,36-45,Female,61,"{'population': 11452122, 'urban_pct': 51.78, 'rural_pct': 35.32, 'median_age': 32.9}",
telangana,2008,36-45,Other,37,"{'population': 13134466, 'urban_pct': 21.32, 'rural_pct': 74.23, 'median_age': 29.1}",
TELANGANA,2008,46-60,Male,48,"{'population': 6772011, 'urban_pct': 73.89, 'rural_pct': 49.79, 'median_age': 28.3}",
telangana,2008,46-60,Female,71,"{""population"": 6143039, ""urban_pct"": 27.06, ""rural_pct"": 52.66, ""median_age"": 35.3}",
TELANGANA,2008,46-60,Other,53,"{'population': 11037769, 'urban_pct': 80.94, 'rural_pct': 25.01, 'median_age': 31.9}",
Telangana,2008,60+,Male,47,"{'population': 7339224, 'urban_pct': 74.06, 'rural_pct': 88.09, 'median_age': 34.5}",
Telangana,2008,60+,Female,51,"{'population': 7048929, 'urban_pct': 46.63, 'rural_pct': 58.72, 'median_age': 28.8}",
Telangana,2008,60+,Other,44,"{'population': 17052142, 'urban_pct': 83.93, 'rural_pct': 39.28, 'median_age': 25.5}",
Telangana,2009/01,<18,Male,47,"{'population': 10682714, 'urban_pct': 49.06, 'rural_pct': 75.28, 'median_age': 25.1}",
Telangana,2009,<18,Female,47,"{'population': 12801661, 'urban_pct': 76.24, 'rural_pct': 61.98, 'median_age': 34.3}",
Telaxgana,2009,<18,Other,55,"{'population': 10139631, 'urban_pct': 36.06, 'rural_pct': 40.92, 'median_age': 31.8}",
Telangana,2009,18-25,Male,54,"{""population"": 1572347, ""urban_pct"": 29.85, ""rural_pct"": 72.57, ""median_age"": 30.8}",
Telangana,2009,18-25,Female,44,"{'population': 2102909, 'urban_pct': 61.73, 'rural_pct': 75.31, 'median_age': 32.9}",
TELANGANA,2009/01,18-25,Other,50,"{'population': 17451317, 'urban_pct': 87.57, 'rural_pct': 38.06, 'median_age': 33.7}",
telangana,2009/01,26-35,Male,57,"{'population': 6897684, 'urban_pct': 41.42, 'rural_pct': 46.23, 'median_age': 34.9}",
Telangana,2009,26-35,Female,51,"{""population"": 15837438, ""urban_pct"": 22.4, ""rural_pct"": 28.96, ""median_age"": 35.0}",
Telangana,2009,26-35,Other,56,"{""population"": 5745537, ""urban_pct"": 31.07, ""rural_pct"": 88.95, ""median_age"": 34.8}",
Telangana,2009,36-45,Male,56,"{""population"": 15633796, ""urban_pct"": 88.84, ""rural_pct"": 30.07, ""median_age"": 30.4}",
Telangana,2009,36-45,Female,57,"{'population': 15803368, 'urban_pct': 82.97, 'rural_pct': 72.02, 'median_age': 27.9}",
Telangana,2009,36-45,Other,41,"{'population': 19217618, 'urban_pct': 33.74, 'rural_pct': 74.65, 'median_age': 25.6}",
Telangana,2009,46-60,Male,52,"{'population': 9522408, 'urban_pct': 82.08, 'rural_pct': 82.63, 'median_age': 26.7}",
TELANGANA,2009,46-60,Female,42,"{'population': 17495517, 'urban_pct': 56.18, 'rural_pct': 20.86, 'median_age': 27.2}",
TELANGANA,2009,46-60,Other,60,"{'population': 1198410, 'urban_pct': 72.36, 'rural_pct': 34.02, 'median_age': 31.6}",
Telangana,2009,60+,Male,61,"{'population': 10872390, 'urban_pct': 20.82, 'rural_pct': 56.35, 'median_age': 34.3}",
telangana,2009,60+,Female,52,"{'population': 7258706, 'urban_pct': 51.72, 'rural_pct': 71.6, 'median_age': 29.3}",
telangana,2009,60+,Other,60,"{'population': 6301841, 'urban_pct': 37.87, 'rural_pct': 33.51, 'median_age': 29.8}",
Telangana,2010,<18,Male,53,"{'population': 8870230, 'urban_pct': 24.42, 'rural_pct': 64.42, 'median_age': 31.7}",
Telangana,2010,<18,Female,49,"{'population': 4085851, 'urban_pct': 58.53, 'rural_pct': 69.3, 'median_age': 34.5}",
Telangana,2010,<18,Other,45,"{'population': 16985717, 'urban_pct': 32.78, 'rural_pct': 32.6, 'median_age': 34.6}",
Telangana,2010,18-25,Male,46,"{'population': 11926138, 'urban_pct': 56.79, 'rural_pct': 35.4, 'median_age': 30.8}",
TELANGANA,2010,18-25,Female,43,"{'population': 17863043, 'urban_pct': 31.67, 'rural_pct': 78.89, 'median_age': 32.2}",
Telangana,2010,18-25,Other,61,"{'population': 14277607, 'urban_pct': 80.08, 'rural_pct': 70.51, 'median_age': 35.5}",
telangana,2010,26-35,Male,43,"{""population"": 15753613, ""urban_pct"": 42.53, ""rural_pct"": 39.49, ""median_age"": 27.6}",
TELANGANA,2010,26-35,Female,54,"{""population"": 19980826, ""urban_pct"": 87.15, ""rural_pct"": 85.85, ""median_age"": 28.9}",
telangana,2010,26-35,Other,57,"{'population': 5400019, 'urban_pct': 65.23, 'rural_pct': 62.63, 'median_age': 26.3}",
telangana,2010/01,36-45,Male,57,"{'population': 13520109, 'urban_pct': 28.64, 'rural_pct': 38.22, 'median_age': 35.3}",
Telangana,2010,36-45,Female,54,"{'population': 3985666, 'urban_pct': 56.44, 'rural_pct': 53.3, 'median_age': 33.3}",
Telangana,2010,36-45,Other,64,"{'population': 15296041, 'urban_pct': 30.76, 'rural_pct': 28.38, 'median_age': 33.1}",
telangana,2010,46-60,Male,46,"{'population': 8621559, 'urban_pct': 27.9, 'rural_pct': 57.34, 'median_age': 31.0}",
Telangana,2010,46-60,Female,43,"{'population': 3507789, 'urban_pct': 26.2, 'rural_pct': 38.78, 'median_age': 35.5}",
telangana,2010,46-60,Other,44,"{'population': 14561530, 'urban_pct': 49.52, 'rural_pct': 45.34, 'median_age': 34.4}",
Telangana,2010,60+,Male,45,"{""population"": 11083692, ""urban_pct"": 49.38, ""rural_pct"": 31.46, ""median_age"": 35.8}",
Telangana,2010,60+,Female,57,"{'population': 16658641, 'urban_pct': 35.5, 'rural_pct': 59.64, 'median_age': 27.2}",
Telangana,2010,60+,Other,56,"{""population"": 12660505, ""urban_pct"": 62.46, ""rural_pct"": 29.07, ""median_age"": 32.0}",
Telangana,2011,<18,Male,38,"{'population': 3991751, 'urban_pct': 87.67, 'rural_pct': 73.3, 'median_age': 31.0}",
Telangana,2011,<18,Female,47,"{'population': 14822173, 'urban_pct': 79.66, 'rural_pct': 49.87, 'median_age': 30.3}",
Telangana,2011,<18,Other,44,"{'population': 910354, 'urban_pct': 35.12, 'rural_pct': 77.35, 'median_age': 31.6}",
telangana,2011,18-25,Male,46,"{'population': 8556525, 'urban_pct': 45.1, 'rural_pct': 42.19, 'median_age': 28.2}",
telangana,2011,18-25,Female,60,"{'population': 8880643, 'urban_pct': 73.8, 'rural_pct': 78.76, 'median_age': 30.7}",
TELANGANA,2011,18-25,Other,44,"{'population': 5823308, 'urban_pct': 79.13, 'rural_pct': 30.03, 'median_age': 28.0}",
Telangana,2011,26-35,Male,37,"{'population': 10312125, 'urban_pct': 27.09, 'rural_pct': 39.46, 'median_age': 31.7}",
Telangana,2011,26-35,Female,55,"{'population': 16338684, 'urban_pct': 44.54, 'rural_pct': 33.59, 'median_age': 34.7}",
Telangana,2011,26-35,Other,44,"{'population': 10469576, 'urban_pct': 83.62, 'rural_pct': 40.98, 'median_age': 30.7}",
telangana,2011,36-45,Male,48,"{'population': 3088092, 'urban_pct': 69.82, 'rural_pct': 25.97, 'median_age': 32.0}",
Telangana,2011,36-45,Female,56,"{'population': 12976514, 'urban_pct': 27.25, 'rural_pct': 23.07, 'median_age': 33.8}",
TELANGANA,2011,36-45,Other,46,"{'population': 7593870, 'urban_pct': 50.98, 'rural_pct': 87.15, 'median_age': 30.6}",
Telangana,2011,46-60,Male,44,"{'population': 7627686, 'urban_pct': 50.82, 'rural_pct': 33.19, 'median_age': 25.7}",
Telangana,2011,46-60,Female,56,"{'population': 13959179, 'urban_pct': 58.94, 'rural_pct': 20.11, 'median_age': 26.3}",
TELANGANA,2011,46-60,Other,56,"{'population': 13039047, 'urban_pct': 72.28, 'rural_pct': 40.53, 'median_age': 35.8}",
Telangana,2011,60+,Male,58,"{'population': 12031421, 'urban_pct': 25.39, 'rural_pct': 41.48, 'median_age': 27.9}",
Telangana,2011,60+,Female,51,"{'population': 17077325, 'urban_pct': 69.58, 'rural_pct': 52.52, 'median_age': 25.3}",
TELANGANA,2011/01,60+,Other,59,"{'population': 7564978, 'urban_pct': 52.57, 'rural_pct': 49.8, 'median_age': 24.6}",
Telangana,2012,<18,Male,56,"{'population': 15098098, 'urban_pct': 59.13, 'rural_pct': 85.97, 'median_age': 28.2}",
TELANGANA,2012,<18,Female,54,"{'population': 9314055, 'urban_pct': 59.88, 'rural_pct': 23.69, 'median_age': 32.7}",
Telangana,2012,<18,Other,44,"{'population': 7271052, 'urban_pct': 66.33, 'rural_pct': 68.31, 'median_age': 32.4}",
telangana,2012,18-25,Male,47,"{'population': 4889658, 'urban_pct': 73.64, 'rural_pct': 21.39, 'median_age': 31.0}",
TELANGANA,2012,18-25,Female,57,"{'population': 2432814, 'urban_pct': 62.97, 'rural_pct': 52.92, 'median_age': 32.8}",
Telangana,2012,18-25,Other,52,"{""population"": 1039438, ""urban_pct"": 65.46, ""rural_pct"": 55.35, ""median_age"": 25.4}",
TELANGANA,2012,26-35,Male,49,"{'population': 13050702, 'urban_pct': 76.34, 'rural_pct': 63.31, 'median_age': 29.7}",
telangana,2012,26-35,Female,54,"{'population': 8506191, 'urban_pct': 54.98, 'rural_pct': 77.08, 'median_age': 28.8}",
TELANGANA,2012/01,26-35,Other,64,"{'population': 3205052, 'urban_pct': 56.67, 'rural_pct': 88.57, 'median_age': 31.3}",
Telangana,2012,36-45,Male,50,"{'population': 17804353, 'urban_pct': 20.88, 'rural_pct': 67.12, 'median_age': 27.7}",
TELANGANA,2012,36-45,Female,54,"{'population': 6374409, 'urban_pct': 64.55, 'rural_pct': 55.13, 'median_age': 30.4}",
Telangana,2012/01,36-45,Other,45,"{'population': 19309741, 'urban_pct': 32.38, 'rural_pct': 59.15, 'median_age': 34.2}",
telangana,2012,46-60,Male,53,"{""population"": 1351048, ""urban_pct"": 85.47, ""rural_pct"": 27.82, ""median_age"": 33.5}",
telangana,2012,46-60,Female,42,"{'population': 6103781, 'urban_pct': 61.31, 'rural_pct': 78.28, 'median_age': 25.2}",
TELANGANA,2012,46-60,Other,49,"{'population': 18437172, 'urban_pct': 78.22, 'rural_pct': 35.12, 'median_age': 35.3}",
Telangana,2012/01,60+,Male,58,"{'population': 16517446, 'urban_pct': 33.18, 'rural_pct': 61.7, 'median_age': 28.3}",
Telangana,2012,60+,Female,52,"{'population': 17493063, 'urban_pct': 26.37, 'rural_pct': 44.16, 'median_age': 34.9}",
Telangana,2012,60+,Other,58,"{'population': 9531192, 'urban_pct': 42.42, 'rural_pct': 58.65, 'median_age': 26.4}",
Telangana,2013,<18,Male,68,"{'population': 16533259, 'urban_pct': 27.3, 'rural_pct': 50.71, 'median_age': 31.3}",
telangana,2013,<18,Female,50,"{'population': 1446956, 'urban_pct': 33.17, 'rural_pct': 83.76, 'median_age': 34.7}",
Telangana,2013,<18,Other,42,"{'population': 17977869, 'urban_pct': 21.96, 'rural_pct': 22.33, 'median_age': 28.6}",
Telangana,2013,18-25,Male,45,"{""population"": 17632000, ""urban_pct"": 79.45, ""rural_pct"": 54.39, ""median_age"": 32.2}",
Telanggna,2013,18-25,Female,52,"{'population': 7484559, 'urban_pct': 69.87, 'rural_pct': 84.89, 'median_age': 26.4}",
TELANGANA,2013,18-25,Other,47,"{'population': 9795605, 'urban_pct': 20.33, 'rural_pct': 73.17, 'median_age': 33.8}",
Telangana,2013,26-35,Male,38,"{'population': 13537497, 'urban_pct': 23.13, 'rural_pct': 80.08, 'median_age': 27.0}",
Telangana,2013,26-35,Female,53,"{'population': 10443124, 'urban_pct': 34.34, 'rural_pct': 28.49, 'median_age': 32.8}",
Telangana,2013,26-35,Other,43,"{'population': 6408447, 'urban_pct': 77.17, 'rural_pct': 55.82, 'median_age': 31.2}",
TELANGANA,2013,36-45,Male,45,"{'population': 7531785, 'urban_pct': 24.94, 'rural_pct': 81.99, 'median_age': 25.9}",
telangana,2013,36-45,Female,61,"{'population': 8656683, 'urban_pct': 86.87, 'rural_pct': 39.95, 'median_age': 32.3}",
TELANGANA,2013,36-45,Other,58,"{""population"": 4056422, ""urban_pct"": 47.64, ""rural_pct"": 28.01, ""median_age"": 26.4}",
Telangana,2013,46-60,Male,46,"{'population': 1247731, 'urban_pct': 52.83, 'rural_pct': 82.35, 'median_age': 26.7}",
TELANGANA,2013,46-60,Female,38,"{""population"": 12495402, ""urban_pct"": 50.67, ""rural_pct"": 80.01, ""median_age"": 31.2}",
Telangana,2013,46-60,Other,37,"{'population': 10717669, 'urban_pct': 23.06, 'rural_pct': 89.01, 'median_age': 25.8}",
TELANGANA,2013,60+,Male,44,"{""population"": 1943414, ""urban_pct"": 47.39, ""rural_pct"": 79.28, ""median_age"": 27.5}",
Telangana,2013,60+,Female,45,"{'population': 14776087, 'urban_pct': 21.77, 'rural_pct': 59.16, 'median_age': 34.1}",
telangana,2013,60+,Other,42,"{""population"": 1952976, ""urban_pct"": 27.8, ""rural_pct"": 85.44, ""median_age"": 30.2}",
Telangana,2014,<18,Male,45,"{""population"": 4864607, ""urban_pct"": 83.11, ""rural_pct"": 42.1, ""median_age"": 24.1}",
Telangana,2014,<18,Female,46,"{'population': 4064522, 'urban_pct': 79.99, 'rural_pct': 36.65, 'median_age': 24.4}",
telangana,2014,<18,Other,44,"{'population': 13003847, 'urban_pct': 39.77, 'rural_pct': 46.88, 'median_age': 29.4}",
TELANGANA,2014,18-25,Male,45,"{'population': 15316739, 'urban_pct': 53.54, 'rural_pct': 27.1, 'median_age': 29.5}",
TELANGANA,2014/01,18-25,Female,54,"{""population"": 13084278, ""urban_pct"": 89.94, ""rural_pct"": 28.26, ""median_age"": 28.4}",
Telangana,2014,18-25,Other,43,"{'population': 13819780, 'urban_pct': 69.75, 'rural_pct': 52.1, 'median_age': 26.7}",
TELANGANA,2014,26-35,Male,41,"{'population': 14066546, 'urban_pct': 52.24, 'rural_pct': 58.34, 'median_age': 35.4}",
telangana,2014,26-35,Female,59,"{'population': 6959363, 'urban_pct': 37.22, 'rural_pct': 40.12, 'median_age': 30.8}",
Telangana,2014,26-35,Other,38,"{'population': 18444724, 'urban_pct': 80.37, 'rural_pct': 34.55, 'median_age': 28.5}",
TELANGANA,2014,36-45,Male,46,"{'population': 10127076, 'urban_pct': 83.33, 'rural_pct': 23.1, 'median_age': 34.4}",
Telangana,2014,36-45,Female,57,"{'population': 17414447, 'urban_pct': 50.22, 'rural_pct': 23.98, 'median_age': 24.3}",
Telangana,2014,36-45,Other,52,"{'population': 13534737, 'urban_pct': 60.25, 'rural_pct': 33.94, 'median_age': 25.8}",
Telangana,2014,46-60,Male,41,"{'population': 17853582, 'urban_pct': 71.47, 'rural_pct': 28.69, 'median_age': 32.1}",
Telangana,2014,46-60,Female,45,"{'population': 12018743, 'urban_pct': 34.21, 'rural_pct': 79.46, 'median_age': 26.6}",
TELANGANA,2014,46-60,Other,38,"{""population"": 15035980, ""urban_pct"": 53.26, ""rural_pct"": 40.75, ""median_age"": 27.5}",
TELANGANA,2014,60+,Male,46,"{'population': 4024202, 'urban_pct': 57.26, 'rural_pct': 46.72, 'median_age': 25.9}",
